"","X410","X2965","X2990","X"
"1087",17885,1796,1824,2
"1088",17885,1789,1824,2
"1089",17885,1795,1824,2
"1090",17885,1793,1824,2
"1091",17885,1792,1824,2
"1092",17885,1852,1824,2
"1093",17885,1852,1825,2
"1094",17885,1852,1850,2
"1095",17885,1797,1824,2
"1096",17885,1800,1824,2
"1097",17885,1804,1824,2
"1098",17885,1804,1825,2
"1099",17885,1804,3621,2
"1100",17885,1804,1840,2
"1101",17885,1804,3867,2
"1102",17885,1804,1847,2
"1103",17885,1767,1824,2
"1104",17885,1909,1824,2
"1105",17885,1807,1824,2
"1106",17885,1786,1824,2
"1107",17885,3797,1824,2
"1108",17885,1816,1824,2
"1109",17885,3877,1825,2
"1110",17885,3877,1850,2
"1111",17885,1824,1783,2
"1112",17885,1824,1785,2
"1113",17885,1824,2709,2
"1114",17885,1824,1794,2
"1115",17885,1824,1796,2
"1116",17885,1824,1789,2
"1117",17885,1824,1795,2
"1118",17885,1824,1793,2
"1119",17885,1824,1792,2
"1120",17885,1824,1852,2
"1121",17885,1824,1797,2
"1122",17885,1824,1800,2
"1123",17885,1824,1804,2
"1124",17885,1824,1767,2
"1125",17885,1824,1909,2
"1126",17885,1824,1807,2
"1127",17885,1824,1786,2
"1128",17885,1824,3797,2
"1129",17885,1824,1816,2
"1130",17885,1824,3576,2
"1131",17885,1824,1819,2
"1132",17885,1824,1822,2
"1133",17885,1824,1825,2
"1134",17885,1824,1826,2
"1135",17885,1824,1829,2
"1137",17885,1824,1836,2
"1138",17885,1824,1839,2
"1139",17885,1824,3621,2
"1140",17885,1824,1840,2
"1141",17885,1824,1885,2
"1142",17885,1824,3867,2
"1143",17885,1824,1848,2
"1144",17885,1824,1846,2
"1145",17885,1824,1847,2
"1146",17885,1824,1845,2
"1147",17885,1824,1854,2
"1148",17885,1824,1853,2
"1149",17885,1824,1855,2
"1150",17885,1824,1856,2
"1151",17885,1824,1858,2
"1152",17885,3576,1824,2
"1153",17885,1819,1824,2
"1154",17885,1822,1824,2
"1155",17885,1825,1852,2
"1156",17885,1825,1804,2
"1157",17885,1825,3877,2
"1158",17885,1825,1824,2
"1159",17885,1825,3621,2
"1160",17885,1825,1850,2
"1161",17885,1826,1824,2
"1162",17885,1829,1824,2
"1164",17885,1836,1824,2
"1165",17885,1836,1850,2
"1166",17885,1839,1824,2
"1167",17885,3621,1804,2
"1168",17885,3621,1824,2
"1169",17885,3621,1825,2
"1170",17885,3621,1850,2
"1171",17885,1840,1804,2
"1172",17885,1840,1824,2
"1173",17885,1840,1850,2
"1174",17885,1885,1824,2
"1175",17885,3867,1804,2
"1176",17885,3867,1824,2
"1177",17885,1848,1824,2
"1178",17885,1846,1824,2
"1179",17885,1847,1804,2
"1180",17885,1847,1824,2
"1181",17885,1850,1783,2
"1182",17885,1850,1852,2
"1183",17885,1850,3877,2
"1184",17885,1850,1825,2
"1185",17885,1850,1836,2
"1186",17885,1850,3621,2
"1187",17885,1850,1840,2
"1188",17885,1850,1856,2
"1189",17885,1845,1824,2
"1190",17885,1854,1824,2
"1191",17885,1853,1824,2
"1192",17885,1855,1824,2
"1193",17885,1856,1824,2
"1194",17885,1856,1850,2
"1195",17885,1858,1824,2
"1196",10758,3093,2048,2
"1197",10758,3093,2050,2
"1198",10758,2188,2050,2
"1199",10758,2048,3093,2
"1200",10758,2048,2223,2
"1201",10758,2048,2050,2
"1202",10758,2223,2048,2
"1203",10758,2223,2050,2
"1204",10758,2050,3093,2
"1205",10758,2050,2188,2
"1206",10758,2050,2048,2
"1207",10758,2050,2223,2
"1208",10758,2050,2053,2
"1209",10758,2053,2050,2
"1210",1401,1688,1678,2
"1211",1401,1423,1130,2
"1212",1401,1130,1423,2
"1213",1401,1130,1678,2
"1214",1401,1742,1678,2
"1215",1401,4197,1678,2
"1216",1401,1737,1678,2
"1217",1401,1678,1688,2
"1218",1401,1678,1130,2
"1219",1401,1678,1742,2
"1220",1401,1678,4197,2
"1221",1401,1678,1737,2
"1222",2548,1230,350,2
"1223",2548,1230,351,2
"1224",2548,210,344,2
"1225",2548,580,342,2
"1226",2548,4309,345,2
"1227",2548,4309,351,2
"1228",2548,737,344,2
"1229",2548,737,345,2
"1230",2548,737,342,2
"1231",2548,3941,344,2
"1232",2548,3941,350,2
"1233",2548,1688,344,2
"1234",2548,1218,344,2
"1235",2548,1218,345,2
"1236",2548,1218,352,2
"1237",2548,1218,342,2
"1238",2548,1218,350,2
"1239",2548,1506,350,2
"1240",2548,1739,350,2
"1241",2548,636,342,2
"1242",2548,469,342,2
"1243",2548,469,351,2
"1244",2548,1321,344,2
"1245",2548,1321,345,2
"1246",2548,1321,342,2
"1247",2548,1321,350,2
"1248",2548,1321,351,2
"1249",2548,1216,345,2
"1250",2548,1216,350,2
"1251",2548,1538,344,2
"1252",2548,1538,351,2
"1253",2548,353,350,2
"1254",2548,1501,344,2
"1255",2548,1501,345,2
"1256",2548,1501,350,2
"1257",2548,302,350,2
"1258",2548,1423,345,2
"1259",2548,1489,344,2
"1260",2548,1489,342,2
"1261",2548,1489,350,2
"1262",2548,1519,344,2
"1263",2548,1519,345,2
"1264",2548,1519,350,2
"1265",2548,1382,342,2
"1266",2548,1460,344,2
"1267",2548,1460,338,2
"1268",2548,1460,350,2
"1269",2548,344,210,2
"1270",2548,344,737,2
"1271",2548,344,3941,2
"1272",2548,344,1688,2
"1273",2548,344,1218,2
"1274",2548,344,1321,2
"1275",2548,344,1538,2
"1276",2548,344,1501,2
"1277",2548,344,1489,2
"1278",2548,344,1519,2
"1279",2548,344,1460,2
"1280",2548,344,1322,2
"1281",2548,344,1509,2
"1282",2548,344,1200,2
"1283",2548,344,338,2
"1284",2548,344,599,2
"1285",2548,344,535,2
"1286",2548,344,1626,2
"1287",2548,344,1555,2
"1288",2548,344,382,2
"1289",2548,344,342,2
"1290",2548,344,5557,2
"1291",2548,344,1452,2
"1292",2548,344,1225,2
"1293",2548,344,1468,2
"1294",2548,344,1479,2
"1295",2548,344,1458,2
"1296",2548,344,4322,2
"1297",2548,344,1462,2
"1298",2548,344,348,2
"1299",2548,344,507,2
"1300",2548,344,1638,2
"1301",2548,344,1054,2
"1302",2548,344,478,2
"1303",2548,344,1524,2
"1304",2548,344,1561,2
"1305",2548,344,1354,2
"1306",2548,344,5673,2
"1307",2548,344,1520,2
"1308",2548,344,3998,2
"1309",2548,344,1512,2
"1310",2548,344,1587,2
"1311",2548,344,1562,2
"1312",2548,344,1203,2
"1313",2548,344,1075,2
"1314",2548,344,1472,2
"1315",2548,344,1205,2
"1316",2548,344,772,2
"1317",2548,344,4317,2
"1318",2548,344,1646,2
"1319",2548,344,1486,2
"1320",2548,344,1206,2
"1321",2548,344,548,2
"1322",2548,344,1508,2
"1323",2548,344,1612,2
"1324",2548,344,1590,2
"1325",2548,344,287,2
"1326",2548,344,351,2
"1327",2548,344,1551,2
"1328",2548,344,1613,2
"1329",2548,344,1550,2
"1330",2548,344,679,2
"1331",2548,344,1226,2
"1332",2548,344,1209,2
"1333",2548,344,1208,2
"1334",2548,344,1678,2
"1335",2548,1322,344,2
"1336",2548,1509,344,2
"1337",2548,1509,345,2
"1338",2548,1509,352,2
"1339",2548,1509,342,2
"1340",2548,1509,350,2
"1341",2548,1509,351,2
"1342",2548,488,345,2
"1343",2548,1200,344,2
"1344",2548,1200,345,2
"1345",2548,1200,352,2
"1346",2548,1200,342,2
"1347",2548,1200,350,2
"1348",2548,1200,351,2
"1349",2548,338,1460,2
"1350",2548,338,344,2
"1351",2548,338,345,2
"1352",2548,338,350,2
"1353",2548,373,5557,2
"1354",2548,373,346,2
"1355",2548,373,3998,2
"1356",2548,373,4317,2
"1357",2548,373,1206,2
"1358",2548,599,344,2
"1359",2548,599,345,2
"1360",2548,345,4309,2
"1361",2548,345,737,2
"1362",2548,345,1218,2
"1363",2548,345,1321,2
"1364",2548,345,1216,2
"1365",2548,345,1501,2
"1366",2548,345,1423,2
"1367",2548,345,1519,2
"1368",2548,345,1509,2
"1369",2548,345,488,2
"1370",2548,345,1200,2
"1371",2548,345,338,2
"1372",2548,345,599,2
"1373",2548,345,1665,2
"1374",2548,345,5557,2
"1375",2548,345,1452,2
"1376",2548,345,1225,2
"1377",2548,345,671,2
"1378",2548,345,348,2
"1379",2548,345,1335,2
"1380",2548,345,1229,2
"1381",2548,345,1359,2
"1382",2548,345,1524,2
"1383",2548,345,481,2
"1384",2548,345,347,2
"1385",2548,345,1520,2
"1386",2548,345,3998,2
"1387",2548,345,674,2
"1388",2548,345,1587,2
"1389",2548,345,1742,2
"1390",2548,345,1486,2
"1391",2548,345,1206,2
"1392",2548,345,1508,2
"1393",2548,345,1526,2
"1394",2548,345,1551,2
"1395",2548,345,679,2
"1396",2548,345,680,2
"1397",2548,345,1209,2
"1398",2548,535,344,2
"1399",2548,1626,344,2
"1400",2548,1626,342,2
"1401",2548,1626,350,2
"1402",2548,1555,344,2
"1403",2548,1555,352,2
"1404",2548,1555,342,2
"1405",2548,1555,350,2
"1406",2548,1555,351,2
"1407",2548,382,344,2
"1408",2548,4166,342,2
"1409",2548,3986,342,2
"1410",2548,3986,351,2
"1411",2548,340,5557,2
"1412",2548,1665,345,2
"1413",2548,1665,342,2
"1414",2548,352,1218,2
"1415",2548,352,1509,2
"1416",2548,352,1200,2
"1417",2548,352,1555,2
"1418",2548,352,1452,2
"1419",2548,352,1524,2
"1420",2548,352,1561,2
"1421",2548,352,3998,2
"1422",2548,352,1742,2
"1423",2548,352,4317,2
"1424",2548,352,1486,2
"1425",2548,352,1206,2
"1426",2548,352,548,2
"1427",2548,352,350,2
"1428",2548,352,1508,2
"1429",2548,352,1551,2
"1430",2548,352,1613,2
"1431",2548,342,580,2
"1432",2548,342,737,2
"1433",2548,342,1218,2
"1434",2548,342,636,2
"1435",2548,342,469,2
"1436",2548,342,1321,2
"1437",2548,342,1489,2
"1438",2548,342,1382,2
"1439",2548,342,344,2
"1440",2548,342,1509,2
"1441",2548,342,1200,2
"1442",2548,342,1626,2
"1443",2548,342,1555,2
"1444",2548,342,4166,2
"1445",2548,342,3986,2
"1446",2548,342,1665,2
"1447",2548,342,1452,2
"1448",2548,342,4322,2
"1449",2548,342,507,2
"1450",2548,342,1229,2
"1451",2548,342,478,2
"1452",2548,342,1524,2
"1453",2548,342,1561,2
"1454",2548,342,1354,2
"1455",2548,342,347,2
"1456",2548,342,1520,2
"1457",2548,342,644,2
"1458",2548,342,3998,2
"1459",2548,342,1587,2
"1460",2548,342,1742,2
"1461",2548,342,1205,2
"1462",2548,342,4317,2
"1463",2548,342,1486,2
"1464",2548,342,1206,2
"1465",2548,342,350,2
"1466",2548,342,1273,2
"1467",2548,342,1551,2
"1468",2548,342,1613,2
"1469",2548,342,1550,2
"1470",2548,342,1678,2
"1471",2548,5557,344,2
"1472",2548,5557,373,2
"1473",2548,5557,345,2
"1474",2548,5557,340,2
"1475",2548,5557,350,2
"1476",2548,421,351,2
"1477",2548,1452,344,2
"1478",2548,1452,345,2
"1479",2548,1452,352,2
"1480",2548,1452,342,2
"1481",2548,1452,350,2
"1482",2548,1452,351,2
"1483",2548,1225,344,2
"1484",2548,1225,345,2
"1485",2548,1225,350,2
"1486",2548,1225,351,2
"1487",2548,1468,344,2
"1488",2548,1479,344,2
"1489",2548,1458,344,2
"1490",2548,4322,344,2
"1491",2548,4322,342,2
"1492",2548,4322,351,2
"1493",2548,669,350,2
"1494",2548,671,345,2
"1495",2548,1462,344,2
"1496",2548,1462,350,2
"1497",2548,348,344,2
"1498",2548,348,345,2
"1499",2548,348,350,2
"1500",2548,507,344,2
"1501",2548,507,342,2
"1502",2548,507,350,2
"1503",2548,507,351,2
"1504",2548,1529,351,2
"1505",2548,1638,344,2
"1506",2548,1638,350,2
"1507",2548,1054,344,2
"1508",2548,1335,345,2
"1509",2548,1229,345,2
"1510",2548,1229,342,2
"1511",2548,478,344,2
"1512",2548,478,342,2
"1513",2548,1359,345,2
"1514",2548,346,373,2
"1515",2548,1524,344,2
"1516",2548,1524,345,2
"1517",2548,1524,352,2
"1518",2548,1524,342,2
"1519",2548,1524,350,2
"1520",2548,1561,344,2
"1521",2548,1561,352,2
"1522",2548,1561,342,2
"1523",2548,1561,350,2
"1524",2548,1354,344,2
"1525",2548,1354,342,2
"1526",2548,1354,351,2
"1527",2548,5673,344,2
"1528",2548,481,345,2
"1529",2548,347,345,2
"1530",2548,347,342,2
"1531",2548,347,351,2
"1532",2548,1520,344,2
"1533",2548,1520,345,2
"1534",2548,1520,342,2
"1535",2548,1520,350,2
"1536",2548,644,342,2
"1537",2548,3998,344,2
"1538",2548,3998,373,2
"1539",2548,3998,345,2
"1540",2548,3998,352,2
"1541",2548,3998,342,2
"1542",2548,3998,350,2
"1543",2548,3998,351,2
"1544",2548,1512,344,2
"1545",2548,674,345,2
"1546",2548,1587,344,2
"1547",2548,1587,345,2
"1548",2548,1587,342,2
"1549",2548,1742,345,2
"1550",2548,1742,352,2
"1551",2548,1742,342,2
"1552",2548,1742,350,2
"1553",2548,1742,351,2
"1554",2548,1562,344,2
"1555",2548,1203,344,2
"1556",2548,1075,344,2
"1557",2548,1472,344,2
"1558",2548,1205,344,2
"1559",2548,1205,342,2
"1560",2548,1205,350,2
"1561",2548,772,344,2
"1562",2548,772,350,2
"1563",2548,4317,344,2
"1564",2548,4317,373,2
"1565",2548,4317,352,2
"1566",2548,4317,342,2
"1567",2548,4317,350,2
"1568",2548,4317,351,2
"1569",2548,1646,344,2
"1570",2548,1646,350,2
"1571",2548,1646,351,2
"1572",2548,1486,344,2
"1573",2548,1486,345,2
"1574",2548,1486,352,2
"1575",2548,1486,342,2
"1576",2548,1486,350,2
"1577",2548,1206,344,2
"1578",2548,1206,373,2
"1579",2548,1206,345,2
"1580",2548,1206,352,2
"1581",2548,1206,342,2
"1582",2548,1206,350,2
"1583",2548,1206,351,2
"1584",2548,548,344,2
"1585",2548,548,352,2
"1586",2548,548,350,2
"1587",2548,350,1230,2
"1588",2548,350,3941,2
"1589",2548,350,1218,2
"1590",2548,350,1506,2
"1591",2548,350,1739,2
"1592",2548,350,1321,2
"1593",2548,350,1216,2
"1594",2548,350,353,2
"1595",2548,350,1501,2
"1596",2548,350,302,2
"1597",2548,350,1489,2
"1598",2548,350,1519,2
"1599",2548,350,1460,2
"1600",2548,350,1509,2
"1601",2548,350,1200,2
"1602",2548,350,338,2
"1603",2548,350,1626,2
"1604",2548,350,1555,2
"1605",2548,350,352,2
"1606",2548,350,342,2
"1607",2548,350,5557,2
"1608",2548,350,1452,2
"1609",2548,350,1225,2
"1610",2548,350,669,2
"1611",2548,350,1462,2
"1612",2548,350,348,2
"1613",2548,350,507,2
"1614",2548,350,1638,2
"1615",2548,350,1524,2
"1616",2548,350,1561,2
"1617",2548,350,1520,2
"1618",2548,350,3998,2
"1619",2548,350,1742,2
"1620",2548,350,1205,2
"1621",2548,350,772,2
"1622",2548,350,4317,2
"1623",2548,350,1646,2
"1624",2548,350,1486,2
"1625",2548,350,1206,2
"1626",2548,350,548,2
"1627",2548,350,1508,2
"1628",2548,350,351,2
"1629",2548,350,1613,2
"1630",2548,350,1209,2
"1631",2548,350,1208,2
"1632",2548,1508,344,2
"1633",2548,1508,345,2
"1634",2548,1508,352,2
"1635",2548,1508,350,2
"1636",2548,1612,344,2
"1637",2548,1273,342,2
"1638",2548,1590,344,2
"1639",2548,1526,345,2
"1640",2548,287,344,2
"1641",2548,351,1230,2
"1642",2548,351,4309,2
"1643",2548,351,469,2
"1644",2548,351,1321,2
"1645",2548,351,1538,2
"1646",2548,351,344,2
"1647",2548,351,1509,2
"1648",2548,351,1200,2
"1649",2548,351,1555,2
"1650",2548,351,3986,2
"1651",2548,351,421,2
"1652",2548,351,1452,2
"1653",2548,351,1225,2
"1654",2548,351,4322,2
"1655",2548,351,507,2
"1656",2548,351,1529,2
"1657",2548,351,1354,2
"1658",2548,351,347,2
"1659",2548,351,3998,2
"1660",2548,351,1742,2
"1661",2548,351,4317,2
"1662",2548,351,1646,2
"1663",2548,351,1206,2
"1664",2548,351,350,2
"1665",2548,351,1613,2
"1666",2548,351,1550,2
"1667",2548,351,1209,2
"1668",2548,1551,344,2
"1669",2548,1551,345,2
"1670",2548,1551,352,2
"1671",2548,1551,342,2
"1672",2548,1613,344,2
"1673",2548,1613,352,2
"1674",2548,1613,342,2
"1675",2548,1613,350,2
"1676",2548,1613,351,2
"1677",2548,1550,344,2
"1678",2548,1550,342,2
"1679",2548,1550,351,2
"1680",2548,679,344,2
"1681",2548,679,345,2
"1682",2548,680,345,2
"1683",2548,1226,344,2
"1684",2548,1209,344,2
"1685",2548,1209,345,2
"1686",2548,1209,350,2
"1687",2548,1209,351,2
"1688",2548,1208,344,2
"1689",2548,1208,350,2
"1690",2548,1678,344,2
"1691",2548,1678,342,2
"1719",1173,7217,7218,2
"1720",1173,4385,7094,2
"1721",1173,3599,4385,2
"1722",1173,3599,7093,2
"1723",1173,3599,8202,2
"1724",1173,3599,7201,2
"1725",1173,3599,7206,2
"1726",1173,3599,7095,2
"1727",1173,3599,7097,2
"1728",1173,3599,8199,2
"1729",1173,3599,9739,2
"1730",1173,3599,7099,2
"1731",1173,6960,3599,2
"1732",1173,7093,3599,2
"1733",1173,7093,7206,2
"1734",1173,8202,3430,2
"1735",1173,7213,7096,2
"1736",1173,9742,7217,2
"1737",1173,7201,6960,2
"1738",1173,7094,7212,2
"1739",1173,7096,3599,2
"1740",1173,7206,3599,2
"1741",1173,7206,7093,2
"1742",1173,7095,9742,2
"1743",1173,7097,7216,2
"1744",1173,8199,8200,2
"1745",1173,7212,3599,2
"1746",1173,8200,8201,2
"1747",1173,9744,3599,2
"1748",1173,7216,3599,2
"1749",1173,3430,3599,2
"1750",1173,7218,3599,2
"1751",1173,8201,8203,2
"1752",1173,9739,9744,2
"1753",1173,7099,7213,2
"1754",1173,8203,3599,2
"1755",1581,1865,1885,2
"1756",1581,6945,1885,2
"1757",1581,6731,1889,2
"1758",1581,1879,5847,2
"1759",1581,1881,1885,2
"1760",1581,1881,5848,2
"1761",1581,1881,5844,2
"1762",1581,1863,1885,2
"1763",1581,1884,6732,2
"1764",1581,5847,1885,2
"1765",1581,1887,1885,2
"1766",1581,1885,1865,2
"1767",1581,1885,6945,2
"1768",1581,1885,6731,2
"1769",1581,1885,1879,2
"1770",1581,1885,1863,2
"1771",1581,1885,1884,2
"1772",1581,1885,5847,2
"1773",1581,1885,6732,2
"1774",1581,1885,5844,2
"1775",1581,1885,5842,2
"1776",1581,1885,1889,2
"1777",1581,5848,1881,2
"1778",1581,6732,1885,2
"1779",1581,5844,1881,2
"1780",1581,5844,1885,2
"1781",1581,5842,1885,2
"1782",1581,1889,1887,2
"1783",1581,1889,1885,2
"1784",4496,248,5556,2
"1785",4496,5556,248,2
"1786",8576,1138,1143,2
"1787",8576,1138,4059,2
"1788",8576,1173,4059,2
"1789",8576,1140,1138,2
"1790",8576,1140,4059,2
"1791",8576,1144,5694,2
"1792",8576,1143,1138,2
"1793",8576,1145,4059,2
"1794",8576,1145,1186,2
"1795",8576,5694,1144,2
"1796",8576,5694,4059,2
"1797",8576,4059,1138,2
"1798",8576,4059,1173,2
"1799",8576,4059,1140,2
"1800",8576,4059,1143,2
"1801",8576,4059,1145,2
"1802",8576,4059,5694,2
"1803",8576,1186,1145,2
"1804",1683,2423,4206,2
"1805",1683,2423,2400,2
"1806",1683,2423,4090,2
"1807",1683,2423,2397,2
"1808",1683,3269,2397,2
"1809",1683,3885,2397,2
"1810",1683,3272,2397,2
"1811",1683,4200,4206,2
"1812",1683,4200,2397,2
"1813",1683,3370,2397,2
"1814",1683,2399,2397,2
"1815",1683,4206,2423,2
"1816",1683,4206,4200,2
"1817",1683,4206,6012,2
"1818",1683,4206,2400,2
"1819",1683,4206,4140,2
"1820",1683,4206,2425,2
"1821",1683,4206,4201,2
"1822",1683,4206,4090,2
"1823",1683,4206,2402,2
"1824",1683,4206,3077,2
"1825",1683,4206,6974,2
"1826",1683,4206,3930,2
"1827",1683,4206,2429,2
"1828",1683,4206,2430,2
"1829",1683,4206,4203,2
"1830",1683,4206,2397,2
"1831",1683,4206,2426,2
"1832",1683,4206,4204,2
"1833",1683,4206,2401,2
"1834",1683,4206,2433,2
"1835",1683,4206,2372,2
"1836",1683,4206,3316,2
"1837",1683,4206,6016,2
"1838",1683,4206,2422,2
"1839",1683,4206,4199,2
"1840",1683,4206,2404,2
"1841",1683,3275,2397,2
"1842",1683,6012,4206,2
"1843",1683,2400,2423,2
"1844",1683,2400,4206,2
"1845",1683,2400,4090,2
"1846",1683,2400,2429,2
"1847",1683,2400,2397,2
"1848",1683,4140,4206,2
"1849",1683,4140,3077,2
"1850",1683,4140,3121,2
"1851",1683,4140,3316,2
"1852",1683,6733,2397,2
"1853",1683,2425,4206,2
"1854",1683,2425,2397,2
"1855",1683,4201,4206,2
"1856",1683,4201,4090,2
"1857",1683,4201,2397,2
"1858",1683,3940,2397,2
"1859",1683,4090,2423,2
"1860",1683,4090,4206,2
"1861",1683,4090,2400,2
"1862",1683,4090,4201,2
"1863",1683,4090,2429,2
"1864",1683,4090,2397,2
"1865",1683,4090,2433,2
"1866",1683,4090,2404,2
"1867",1683,2188,2397,2
"1868",1683,2402,4206,2
"1869",1683,2402,2429,2
"1870",1683,2402,2397,2
"1871",1683,3199,2397,2
"1872",1683,3077,4206,2
"1873",1683,3077,4140,2
"1874",1683,3077,2429,2
"1875",1683,3077,2397,2
"1876",1683,3179,2397,2
"1877",1683,6974,4206,2
"1878",1683,3930,4206,2
"1879",1683,3930,2430,2
"1880",1683,3930,2397,2
"1881",1683,2429,4206,2
"1882",1683,2429,2400,2
"1883",1683,2429,4090,2
"1884",1683,2429,2402,2
"1885",1683,2429,3077,2
"1886",1683,2429,2397,2
"1887",1683,2429,2433,2
"1888",1683,2429,3316,2
"1889",1683,3992,2397,2
"1890",1683,2430,4206,2
"1891",1683,2430,3930,2
"1892",1683,2430,2397,2
"1893",1683,3304,2397,2
"1894",1683,4202,2397,2
"1895",1683,4203,4206,2
"1896",1683,4203,2397,2
"1897",1683,3121,4140,2
"1898",1683,3121,2397,2
"1899",1683,2397,2423,2
"1900",1683,2397,3269,2
"1901",1683,2397,3885,2
"1902",1683,2397,3272,2
"1903",1683,2397,4200,2
"1904",1683,2397,3370,2
"1905",1683,2397,2399,2
"1906",1683,2397,4206,2
"1907",1683,2397,3275,2
"1908",1683,2397,2400,2
"1909",1683,2397,6733,2
"1910",1683,2397,2425,2
"1911",1683,2397,4201,2
"1912",1683,2397,3940,2
"1913",1683,2397,4090,2
"1914",1683,2397,2188,2
"1915",1683,2397,2402,2
"1916",1683,2397,3199,2
"1917",1683,2397,3077,2
"1918",1683,2397,3179,2
"1919",1683,2397,3930,2
"1920",1683,2397,2429,2
"1921",1683,2397,3992,2
"1922",1683,2397,2430,2
"1923",1683,2397,3304,2
"1924",1683,2397,4202,2
"1925",1683,2397,4203,2
"1926",1683,2397,3121,2
"1927",1683,2397,2426,2
"1928",1683,2397,3942,2
"1929",1683,2397,2279,2
"1930",1683,2397,4204,2
"1931",1683,2397,2401,2
"1932",1683,2397,3364,2
"1933",1683,2397,2433,2
"1934",1683,2397,2372,2
"1935",1683,2397,3406,2
"1936",1683,2397,3035,2
"1937",1683,2397,6026,2
"1938",1683,2397,3205,2
"1939",1683,2397,3316,2
"1940",1683,2397,2409,2
"1941",1683,2397,2422,2
"1942",1683,2397,3994,2
"1943",1683,2397,2276,2
"1944",1683,2397,6021,2
"1945",1683,2397,4199,2
"1946",1683,2397,6022,2
"1947",1683,2397,6018,2
"1948",1683,2397,3383,2
"1949",1683,2397,2404,2
"1950",1683,2426,4206,2
"1951",1683,2426,2397,2
"1952",1683,3942,2397,2
"1953",1683,2279,2397,2
"1954",1683,4204,4206,2
"1955",1683,4204,2397,2
"1956",1683,2401,4206,2
"1957",1683,2401,2397,2
"1958",1683,3364,2397,2
"1959",1683,2433,4206,2
"1960",1683,2433,4090,2
"1961",1683,2433,2429,2
"1962",1683,2433,2397,2
"1963",1683,2372,4206,2
"1964",1683,2372,2397,2
"1965",1683,3406,2397,2
"1966",1683,3035,2397,2
"1967",1683,6026,2397,2
"1968",1683,3205,2397,2
"1969",1683,3316,4206,2
"1970",1683,3316,4140,2
"1971",1683,3316,2429,2
"1972",1683,3316,2397,2
"1973",1683,2409,2397,2
"1974",1683,6016,4206,2
"1975",1683,2422,4206,2
"1976",1683,2422,2397,2
"1977",1683,3994,2397,2
"1978",1683,2276,2397,2
"1979",1683,6021,2397,2
"1980",1683,4199,4206,2
"1981",1683,4199,2397,2
"1982",1683,6022,2397,2
"1983",1683,6018,2397,2
"1984",1683,3383,2397,2
"1985",1683,2404,4206,2
"1986",1683,2404,4090,2
"1987",1683,2404,2397,2
"1988",4436,2874,6079,2
"1989",4436,6079,2874,2
"1990",503,4362,6110,1
"1991",503,4362,2948,2
"1992",503,4362,2949,1
"1993",503,4362,4371,2
"1994",503,4362,2985,2
"1995",503,4362,4369,1
"1996",503,6110,4362,1
"1997",503,2948,4362,2
"1998",503,2948,2949,2
"1999",503,2948,2989,2
"2000",503,2949,4362,1
"2001",503,2949,2948,2
"2002",503,2949,2985,2
"2003",503,2949,663,1
"2004",503,4371,4362,2
"2005",503,2989,2948,2
"2006",503,2989,2985,2
"2007",503,2985,4362,2
"2008",503,2985,2949,2
"2009",503,2985,2989,2
"2010",503,663,2949,1
"2011",503,4369,4362,1
"2012",10650,2651,2649,2
"2013",10650,2656,2650,2
"2014",10650,2649,2650,2
"2015",10650,2650,2651,2
"2016",18232,2442,2816,2
"2017",18232,2442,6777,2
"2018",18232,2699,2816,2
"2019",18232,2545,2816,2
"2020",18232,3988,2816,2
"2021",18232,2560,2816,2
"2022",18232,2564,2816,2
"2023",18232,2816,2442,2
"2024",18232,2816,2699,2
"2025",18232,2816,2545,2
"2026",18232,2816,3988,2
"2027",18232,2816,2560,2
"2028",18232,2816,2564,2
"2029",18232,2816,2599,2
"2030",18232,2816,2650,2
"2031",18232,6777,2442,2
"2032",18232,2599,2816,2
"2033",18232,2650,2816,2
"2034",1623,29,5487,1
"2035",1623,29,5534,1
"2036",1623,32,37,2
"2037",1623,32,183,2
"2038",1623,32,196,2
"2039",1623,37,32,2
"2040",1623,37,196,2
"2041",1623,5487,29,1
"2042",1623,5487,132,1
"2043",1623,40,55,2
"2044",1623,40,75,2
"2045",1623,49,196,2
"2046",1623,50,5534,1
"2047",1623,50,187,1
"2048",1623,54,155,2
"2049",1623,55,40,2
"2050",1623,55,5495,2
